Pking_Entrez_geneID	GO_IDs
111835352	GO:0015369
111835353	GO:0000995,GO:0001002,GO:0001003,GO:0001004
111835354	
111835355	GO:0000977,GO:0003676,GO:0031490,GO:0043565,GO:0046872
111835356	GO:0004672,GO:0005524,GO:0008378,GO:0016740,GO:0016757
111835357	
111835358	GO:0004104,GO:0016787,GO:0016788,GO:0038023,GO:0042043
111835360	
111835361	
111835362	
111835363	
111835364	
111835365	GO:0000287,GO:0004634,GO:0046872
111835366	GO:0003674
111835367	
111835368	GO:0005506,GO:0016491,GO:0016705,GO:0019797,GO:0031418,GO:0046872
111835369	GO:0001085,GO:0003677,GO:0003714
111835370	GO:0005509
111835371	GO:0003674
111835372	GO:0003824,GO:0004807,GO:0016853
111835373	GO:0003677
111835374	GO:0000166,GO:0003924,GO:0005525,GO:0019901
111835375	GO:0004252,GO:0005509,GO:0008233,GO:0016787
111835376	GO:0004252,GO:0005509,GO:0008233,GO:0016787
111835377	
111835378	GO:0005524,GO:0046872
111835379	GO:0004721,GO:0004725,GO:0016787,GO:0016791
111835380	GO:0005102,GO:0005109
111835381	GO:0008289
111835382	GO:0004197,GO:0004843,GO:0008233,GO:0008234,GO:0008270,GO:0016787,GO:0036459,GO:0046872
111835383	GO:0000977,GO:0001227,GO:0003690,GO:0032422,GO:0043565
111835384	GO:0005052
111835386	
111835387	
111835388	GO:0005452
111835389	GO:0000166,GO:0000287,GO:0000400,GO:0000403,GO:0000405,GO:0003676,GO:0003677,GO:0003682,GO:0003824,GO:0005524,GO:0008026,GO:0008408,GO:0009378,GO:0030145,GO:0042803,GO:0043140,GO:0044877,GO:0061749,GO:0061821,GO:0070337,GO:1905773
111835390	GO:0000981,GO:0003677,GO:0003700,GO:0043565
111835392	GO:0003743,GO:0004672,GO:0004694,GO:0005524,GO:0016301,GO:0016740
111835394	GO:0032266,GO:0046872
111835395	
111835396	
111835398	GO:0020037
111835399	GO:0017124
111835400	GO:0050211
111835401	GO:0000978,GO:0001077,GO:0046872,GO:1990841
111835402	GO:0005516,GO:0008017,GO:0030507
111835403	
111835404	
111835405	
111835406	
111835407	GO:0003824,GO:0004467,GO:0005324,GO:0015245,GO:0031957
111835408	GO:0004930,GO:0045028
111835409	
111835410	GO:0004930,GO:0045028
111835411	GO:0004930,GO:0070915
111835412	
111835413	GO:0000166,GO:0003924,GO:0005525
111835414	GO:0000166,GO:0005524,GO:0051082
111835415	
111835417	GO:0008270,GO:0046872
111835418	GO:0045296
111835420	GO:0003674
111835421	GO:0003674
111835422	GO:0003676,GO:0003723,GO:0030515
111835424	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740,GO:0035174,GO:0046872
111835425	
111835426	
111835427	GO:0005518,GO:0008201,GO:0016504
111835428	
111835429	GO:0000976,GO:0001222,GO:0008134
111835431	
111835434	GO:0005515
111835435	GO:0005216,GO:0005244,GO:0005249,GO:0005251,GO:0005267
111835436	
111835437	
111835438	
111835439	GO:0035615
111835440	GO:0004497,GO:0004510,GO:0005506,GO:0016714,GO:0046872
111835441	
111835442	
111835443	
111835444	GO:0000166,GO:0005388,GO:0005524,GO:0016787,GO:0030165
111835445	GO:0046872
111835447	GO:0003676,GO:0003723
111835448	GO:0003674
111835449	
111835450	GO:0004768,GO:0005506,GO:0016491,GO:0016717
111835451	GO:0005215
111835452	GO:0005215
111835453	GO:0046875
111835455	
111835456	
111835457	GO:0003674
111835458	GO:0001664
111835459	
111835460	GO:0003676,GO:0008270,GO:0046872
111835461	GO:0015232,GO:0020037
111835462	
111835463	
111835464	GO:0003677,GO:0003690,GO:0003700,GO:0046983
111835465	GO:0004364,GO:0016740
111835466	GO:0003677
111835467	
111835469	GO:0003796,GO:0016787,GO:0016798
111835471	GO:0015275
111835472	
111835473	
111835475	
111835476	GO:0005164
111835477	GO:0000977,GO:0001078,GO:0003677,GO:0003714,GO:0008134,GO:0043565,GO:0046983,GO:1990837
111835479	
111835480	GO:0003677,GO:0003713
111835481	GO:0003714,GO:0042393,GO:0070491
111835482	
111835485	GO:0003676,GO:0003723
111835486	GO:0008028
111835488	
111835489	GO:0005509,GO:0043236
111835490	
111835492	GO:0008312
111835493	GO:0004553,GO:0008761,GO:0016301,GO:0016740
111835494	GO:0032050
111835495	GO:0004672,GO:0016538,GO:0019901
111835496	GO:0005521,GO:0051015
111835497	GO:0008270
111835498	
111835499	GO:0003674
111835500	
111835501	
111835502	GO:0003677,GO:0046872
111835503	
111835504	GO:0003674
111835505	GO:0004842
111835506	
111835507	GO:0000287,GO:0004634,GO:0046872
111835509	
111835510	GO:0051721
111835511	GO:0000981,GO:0008270
111835512	GO:0003674
111835513	
111835515	GO:0019784
111835516	
111835517	GO:0016787,GO:0035529,GO:0047631,GO:0051287
111835519	GO:0005104,GO:0008083
111835521	GO:0005509
111835522	GO:0003824,GO:0051377
111835523	GO:0000981,GO:0003677,GO:0003700,GO:0043565
111835524	
111835525	GO:0003674
111835526	
111835527	GO:0003723,GO:0004000
111835529	GO:0000166,GO:0005525
111835530	GO:0046872,GO:0061630
111835531	GO:0004089,GO:0008270,GO:0046872
111835532	GO:0005096,GO:0005102,GO:0005109,GO:0030295,GO:0044212,GO:0046982
111835533	GO:0046875
111835535	
111835537	GO:0000976,GO:0003676,GO:0003723
111835538	GO:0005216,GO:0005262,GO:0015279,GO:0070679
111835539	GO:0008017
111835540	
111835541	GO:0000149,GO:0019905
111835542	
111835544	GO:0015218
111835545	GO:0001085,GO:0003677,GO:0003682,GO:0003714,GO:0008270,GO:0043565
111835546	GO:0003676,GO:0003680,GO:0003723,GO:0003729,GO:0035925,GO:0043565,GO:1990837
111835548	GO:0004660,GO:0004662,GO:0008318
111835550	GO:0005216,GO:0005244,GO:0005249,GO:0005251,GO:0005267
111835564	GO:0046982
111835565	GO:0000166,GO:0003924,GO:0005525
111835566	GO:0046982
111835568	GO:0004222,GO:0008237
111835570	GO:0001968,GO:0004720,GO:0005044,GO:0005507,GO:0016491,GO:0016641,GO:0046872
111835571	
111835572	GO:0004594,GO:0005524
111835573	GO:0003725,GO:0004525
111835574	GO:0005509
111835575	GO:0051018
111835576	GO:0003674
111835577	GO:0042803
111835578	GO:0005096,GO:0046872
111835579	GO:0003674
111835580	GO:0090482
111835581	GO:0003677,GO:0003723
111835583	
111835584	GO:0004930,GO:0008066
111835585	GO:0000166,GO:0004383,GO:0004672,GO:0005524,GO:0016829,GO:0016849
111835586	
111835587	GO:0003824,GO:0004514
111835588	
111835589	GO:0003676,GO:0046872
111835590	
111835591	
111835592	GO:0001077,GO:0003677,GO:0003700,GO:0046872,GO:0046983
111835593	GO:0008013,GO:0008017,GO:0019887
111835594	GO:0008270,GO:0036459,GO:0046872
111835595	GO:0003676,GO:0008168,GO:0016740
111835596	GO:0000166,GO:0004478,GO:0005524,GO:0016740,GO:0046872
111835597	GO:0004445,GO:0016787,GO:0034485
111835598	GO:0008270,GO:0046872
111835599	
111835600	GO:0004601,GO:0016491,GO:0020037
111835601	GO:0000166,GO:0003774,GO:0003779,GO:0005524,GO:0051015
111835602	
111835603	GO:0000166,GO:0005524
111835604	
111835605	GO:0004518,GO:0004527,GO:0016787
111835606	
111835607	
111835608	
111835609	GO:0003824,GO:0004021,GO:0008483,GO:0016740,GO:0030170
111835610	
111835611	GO:0004611,GO:0004613,GO:0005525,GO:0017076,GO:0030145
111835613	
111835614	GO:0003676,GO:0003723
111835615	GO:0035014,GO:0046935
111835616	GO:0003674
111835617	GO:0004842,GO:0016740,GO:0043130,GO:0046872
111835618	
111835620	
111835621	
111835622	GO:0003854,GO:0016491,GO:0016616,GO:0016829,GO:0016831,GO:0048040,GO:0070403
111835623	
111835624	GO:0016279
111835625	GO:0005085
111835630	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0016301,GO:0016740
111835631	GO:0003723,GO:0008168,GO:0008649,GO:1990259
111835632	GO:0004729,GO:0016491
111835633	GO:0005246,GO:0005509
111835634	
111835635	
111835636	GO:0000978,GO:0000982,GO:0001077,GO:0001103,GO:0003677,GO:0003700,GO:0043565,GO:0070491
111835638	GO:0003674
111835639	
111835640	GO:0000166,GO:0005524,GO:0016887,GO:0042626
111835641	GO:0004175,GO:0004298,GO:0008233,GO:0016787
111835642	GO:0005201
111835643	GO:0016491
111835644	GO:0000166,GO:0005524,GO:0016887,GO:0042626
111835645	GO:0004175,GO:0004298,GO:0008233,GO:0016787
111835646	GO:0004175,GO:0004298,GO:0008233,GO:0016787
111835647	GO:0004175,GO:0004298,GO:0008233,GO:0016787
111835648	GO:0017137,GO:0019905
111835649	GO:0017137,GO:0019905
111835650	GO:0017137,GO:0019905
111835651	GO:0003676,GO:0003723,GO:0003735,GO:0019843
111835652	
111835653	GO:0000981,GO:0003677,GO:0003700,GO:0003707,GO:0008270,GO:0043565,GO:0046872
111835654	GO:0003676,GO:0003723,GO:0008143,GO:0034046,GO:0043565,GO:1990837
111835655	GO:0005385,GO:0046873
111835656	GO:0004930,GO:0008020
111835657	GO:0005525
111835658	GO:0000166,GO:0005524,GO:0008017,GO:0008568,GO:0016787,GO:0016887,GO:0043014,GO:0048487
111835659	GO:0008017
111835660	GO:0003674
111835661	GO:0003674,GO:0005516,GO:0044877,GO:0051721,GO:0070016
111835662	
111835663	GO:0005089
111835664	GO:0000166,GO:0003924,GO:0005525
111835665	GO:0005515
111835667	GO:0008375,GO:0008376,GO:0008378,GO:0016740,GO:0016757
111835668	GO:0003824,GO:0033961
111835669	
111835670	
111835671	GO:0004869,GO:0030414
111835672	
111835673	GO:0022857
111835674	
111835675	GO:0003677,GO:0044212
111835676	GO:0016409
111835677	GO:0004198,GO:0005509,GO:0008233,GO:0008234,GO:0016787
111835678	GO:0003777
111835679	GO:0004869,GO:0030414
111835680	GO:0008017
111835681	GO:0098519
111835682	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0008349,GO:0016301,GO:0016740
111835683	
111835684	GO:0000287,GO:0016787,GO:0043715,GO:0043716,GO:0043874,GO:0046872
111835686	GO:0000981,GO:0003677,GO:0003700,GO:0046983
111835687	
111835688	GO:0005176,GO:0035255
111835689	GO:0003824,GO:0004034,GO:0016853,GO:0030246
111835690	GO:0003676,GO:0003723,GO:0008270,GO:0046872
111835691	GO:0005515,GO:0035091
111835692	GO:0004518,GO:0004527,GO:0008297,GO:0016787
111835693	GO:0016747,GO:0047961
111835694	
111835695	GO:0003824,GO:0030170
111835696	
111835697	GO:0005432
111835700	
111835701	GO:0005515,GO:0005524,GO:0051082
111835702	GO:0004175,GO:0004190,GO:0008233,GO:0016787
111835703	GO:0003674
111835704	
111835705	GO:0003865,GO:0016491,GO:0016627
111835706	
111835707	GO:0000166,GO:0005524,GO:0008017,GO:0008568,GO:0016787,GO:0016887,GO:0043014,GO:0048487
111835708	GO:0044325
111835709	GO:0003735
111835710	GO:0005506,GO:0016491,GO:0016705,GO:0031418,GO:0046872
111835711	GO:0003697,GO:0004521,GO:0043565
111835712	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0008009,GO:0016301,GO:0016740
111835713	GO:0003735
111835714	
111835715	GO:0003723,GO:0003725,GO:0004672,GO:0004674,GO:0004694,GO:0005524,GO:0016301,GO:0016740
111835716	GO:0005112,GO:0005509
111835717	
111835718	GO:0000166,GO:0003777,GO:0005524,GO:0008017,GO:0008574,GO:0016887,GO:0035091
111835719	GO:0004298,GO:0016787
111835720	GO:0002039
111835721	
111835722	GO:0003674
111835723	GO:0003674,GO:0005516,GO:0044877,GO:0051721,GO:0070016
111835724	
111835725	GO:0004222,GO:0008233,GO:0008237,GO:0016787,GO:0046872
111835727	
111835728	GO:0008168,GO:0016491,GO:0016740
111835729	GO:0003676
111835730	GO:0008017
111835731	GO:0003684,GO:0003887
111835732	GO:0003746,GO:0003924,GO:0005525
111835733	GO:0003682
111835734	GO:0016491
111835736	
111835737	GO:0046872
111835738	GO:0000977,GO:0001078,GO:0001228,GO:0046872
111835740	GO:0003677,GO:0005085,GO:0005089,GO:0046982
111835741	GO:0004672,GO:0005524
111835742	GO:0005509
111835743	GO:0003676,GO:0003723
111835744	GO:0003723,GO:0016423
111835746	GO:0003674
111835747	
111835748	
111835749	GO:0032947
111835750	GO:0004869,GO:0030414
111835751	GO:0004869,GO:0030414
111835752	GO:0004197,GO:0004869,GO:0008234
111835753	GO:0016301,GO:0016740,GO:1904929
111835754	GO:0000982,GO:0000987,GO:0003677,GO:0008134,GO:0043565,GO:0044212,GO:0046983
111835755	
111835756	GO:0000166,GO:0003676,GO:0003723,GO:0004386,GO:0005524,GO:0016787,GO:0034459,GO:0046872
111835757	
111835758	GO:0000155,GO:0005216,GO:0005244,GO:0005249,GO:0005267
111835759	GO:0003723,GO:0003735
111835760	GO:0003674
111835763	
111835765	GO:0000166,GO:0004788,GO:0005524,GO:0016301,GO:0016740,GO:0030975
111835768	GO:0004175
111835769	GO:0003824,GO:0004497,GO:0004504,GO:0004598,GO:0005507,GO:0016715
111835770	GO:0004089,GO:0008270,GO:0046872
111835771	GO:0005524
111835772	GO:0003723,GO:0016787,GO:0030145,GO:0050072
111835773	GO:0003828,GO:0008373,GO:0016740,GO:0016757
111835774	GO:0000828,GO:0000829,GO:0033857
111835775	GO:0003674
111835776	
111835777	GO:0005215,GO:0042803,GO:0046982
111835778	GO:0004145,GO:0008080,GO:0019809
111835779	GO:0003824,GO:0004559,GO:0016787,GO:0016798,GO:0030246,GO:0046872
111835780	GO:0003676,GO:0003677,GO:0046872
111835781	
111835782	GO:0000166,GO:0003743,GO:0003924,GO:0005525
111835783	GO:0000166,GO:0001882,GO:0003676,GO:0003677,GO:0003688,GO:0003887,GO:0016740,GO:0016779,GO:0017076,GO:0046872,GO:0046982,GO:0051536,GO:0051539
111835784	GO:0004866,GO:0004869
111835785	GO:0008139,GO:0008565,GO:0061608
111835786	
111835787	
111835788	
111835789	GO:0003674
111835790	GO:0005198
111835791	GO:0004672
111835792	GO:0003824,GO:0004105,GO:0031210
111835793	
111835794	GO:0003677,GO:0043565
111835795	GO:0004411,GO:0016491,GO:0051213
111835796	GO:0008137
111835797	GO:0004725,GO:0016791,GO:0052866
111835798	GO:0005546,GO:0008013,GO:0008289
111835799	GO:0008139,GO:0017056
111835800	GO:0016740,GO:0016746,GO:0019706
111835802	GO:0017137
111835803	GO:0000166,GO:0003924,GO:0005525
111835804	GO:0003677,GO:0043565
111835805	GO:0000166,GO:0003924,GO:0005525
111835806	GO:0016740
111835807	GO:0005509
111835808	GO:0016301,GO:0016740
111835809	GO:0004672,GO:0016538,GO:0019901
111835810	GO:0005216,GO:0005244,GO:0005249,GO:0005267
111835811	GO:0035091,GO:0046872
111835813	GO:0003674
111835814	GO:0004777,GO:0009013,GO:0016491,GO:0016620,GO:0051287
111835816	
111835817	GO:0003674
111835818	GO:0042393
111835819	GO:0003824,GO:0004332,GO:0016829
111835820	GO:0003823,GO:0034987
111835821	
111835822	GO:0005102
111835823	GO:0004721,GO:0016787,GO:0046872
111835824	GO:0003677,GO:0003700,GO:0005515
111835825	GO:0000166,GO:0004672,GO:0004674,GO:0004707,GO:0005524,GO:0016301,GO:0016740
111835826	GO:0003723,GO:0003743,GO:0031369
111835827	GO:0004657,GO:0016491,GO:0071949
111835828	
111835829	GO:0005548,GO:0008525,GO:0008526,GO:0031210,GO:0035091
111835830	GO:0046872
111835831	
111835833	GO:0008083
111835835	
111835838	GO:0005198
111835840	
111835842	GO:0005198
111835843	
111835844	GO:0003674
111835845	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111835846	GO:0004930
111835847	
111835850	GO:0000166,GO:0003676,GO:0003677,GO:0003723,GO:0004003,GO:0004386,GO:0005524,GO:0008026,GO:0008186,GO:0016787,GO:0016818,GO:0046872,GO:0051536,GO:0051539
111835851	GO:0003755,GO:0005528,GO:0016853,GO:0031072
111835854	GO:0005086
111835855	GO:0001075
111835856	GO:0003824,GO:0003873,GO:0004331,GO:0005524,GO:0046983
111835857	GO:0003950,GO:0016740,GO:0016757,GO:1990404
111835858	
111835859	GO:0003674
111835860	GO:0000166,GO:0003677,GO:0005524,GO:0016740,GO:0031491
111835861	GO:0038023
111835862	GO:0003676,GO:0046872
111835863	GO:0003676,GO:0046872
111835865	GO:0003677,GO:0003700
111835866	
111835867	GO:0008289
111835868	GO:0036459
111835869	
111835870	GO:0003723
111835872	
111835873	
111835874	GO:0003676,GO:0003677,GO:0003700,GO:0008270,GO:0046872,GO:0051059
111835875	
111835876	GO:0003674
111835877	
111835878	GO:0003674
111835879	
111835880	GO:0004180,GO:0004185,GO:0008233,GO:0016787
111835881	
111835882	GO:0004930
111835883	
111835884	GO:0003674
111835885	GO:0004721,GO:0004725,GO:0016787,GO:0016791
111835886	GO:0003700
111835887	GO:0005267,GO:0022841
111835889	
111835890	GO:0008168,GO:0009008,GO:0016740
111835891	GO:0008168,GO:0009008,GO:0016740
111835892	GO:0008017,GO:0051010
111835893	GO:0004497,GO:0005506,GO:0016491,GO:0016705,GO:0020037,GO:0046872
111835894	
111835897	
111835898	
111835899	
111835900	
111835901	GO:0003674
111835902	GO:0003677,GO:0043142,GO:0046872,GO:0061630
111835903	GO:0000166,GO:0003676,GO:0005525,GO:0008270,GO:0046872
111835904	
111835905	
111835906	GO:0004930,GO:0008020,GO:0009881
111835908	GO:0004553,GO:0004568,GO:0008061
111835909	GO:0004553,GO:0004568,GO:0008061
111835910	
111835911	GO:0046872
111835912	GO:0003674
111835913	GO:0005215,GO:0005351,GO:0005355,GO:0022857
111835914	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111835915	GO:0004672,GO:0004674,GO:0005524
111835916	GO:0003676,GO:0046872
111835917	
111835918	
111835919	GO:0003700,GO:0008270
111835920	GO:0005198,GO:0032947,GO:0044325
111835921	
111835922	
111835923	GO:0000166,GO:0004672,GO:0004713,GO:0004715,GO:0005102,GO:0005524,GO:0016301,GO:0016740
111835924	GO:0003677,GO:0003700,GO:0003714
111835925	
111835926	GO:0003674
111835927	GO:0003676,GO:0046872
111835928	GO:0003713,GO:0030374
111835929	GO:0004435,GO:0008081,GO:0016787
111835930	GO:0004672,GO:0004674,GO:0005524
111835931	GO:0003713,GO:0016922,GO:0030374,GO:0035257,GO:0046983
111835932	GO:0003677,GO:0003690,GO:0005515,GO:0031492
111835933	GO:0016740,GO:0016757
111835934	GO:0046983
111835935	
111835936	GO:0003674
111835938	GO:0004721,GO:0016787
111835939	
111835940	GO:0003723,GO:1990247
111835941	GO:0000166,GO:0004672,GO:0004713,GO:0004715,GO:0005102,GO:0005524,GO:0016301,GO:0016740
111835942	
111835943	GO:0003676,GO:0003677,GO:0046872
111835945	
111835946	GO:0003755
111835948	
111835949	GO:0001085,GO:0003700,GO:0008134,GO:0046983
111835951	
111835952	GO:0061631
111835953	GO:0046872
111835955	GO:0005096
111835956	GO:0000166,GO:0003676,GO:0004386,GO:0005524,GO:0016787
111835957	
111835958	
111835959	GO:0003824,GO:0004065,GO:0005509,GO:0005539,GO:0008449,GO:0008484,GO:0016787,GO:0046872
111835960	GO:0004930,GO:0008066
111835961	GO:0030515,GO:0034511
111835962	GO:0000978,GO:0001077,GO:0003677,GO:0003700,GO:0043565
111835963	GO:0004190,GO:0042500
111835964	GO:0005509,GO:0008092,GO:0042803,GO:0045296
111835968	GO:0004896
111835969	GO:0003824,GO:0004018,GO:0016829,GO:0070626
111835970	GO:0004792,GO:0016740
111835971	GO:0003674
111835972	GO:0005244,GO:0005245,GO:0005262,GO:0016247
111835973	
111835974	GO:0008289
111835975	GO:0000977,GO:0000981,GO:0003700
111835976	GO:0004190,GO:0008233,GO:0016787
111835977	GO:0000166
111835978	GO:0003830
111835979	GO:0008289
111835980	GO:0003676,GO:0003723
111835981	GO:0008289
111835983	GO:0003674
111835985	GO:0003735
111835986	GO:0000166,GO:0003824,GO:0004067,GO:0004812,GO:0005524,GO:0008798,GO:0016746,GO:0016787
111835987	GO:0003824,GO:0004722
111835991	GO:0003684,GO:0004518,GO:0004527,GO:0008409,GO:0016787,GO:0035312
111835992	GO:0003674
111835993	GO:0000166,GO:0004672,GO:0004674,GO:0004707,GO:0005524,GO:0016301,GO:0016740
111835994	
111835996	
111835998	GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111836000	GO:0005544
111836002	
111836003	GO:0005509,GO:0046872
111836004	GO:0042625,GO:0046961
111836005	
111836006	GO:0005102,GO:0005109
111836007	
111836008	GO:0000166,GO:0003824,GO:0003938,GO:0016491,GO:0046872
111836009	
111836010	GO:0004180,GO:0004181,GO:0008233,GO:0008270,GO:0016787
111836011	GO:0070740
111836012	GO:0005198,GO:0032947
111836013	GO:0005198,GO:0008013,GO:0032947
111836014	GO:0003779,GO:0051015
111836017	GO:0008139,GO:0008565
111836018	GO:0000166,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005524,GO:0016301,GO:0016740,GO:0017147
111836019	GO:0032051
111836020	GO:0003676,GO:0003723,GO:0003730,GO:0045182
111836021	GO:0005516
111836022	GO:0003700
111836023	GO:0005179
111836024	GO:0046982
111836025	GO:0003674
111836027	GO:0005201,GO:0008201
111836028	GO:0005158,GO:0043548
111836029	GO:0004252
111836030	GO:0005201
111836031	
111836032	GO:0003674
111836033	
111836034	
111836036	GO:0042393
111836037	GO:0004930
111836038	GO:0005509,GO:0030234
111836039	GO:0003713,GO:0008270
111836040	GO:0004888,GO:0005216,GO:0005230,GO:0015464,GO:0022848,GO:0042166
111836041	
111836042	
111836043	
111836044	GO:0004180,GO:0004181,GO:0008233,GO:0008270,GO:0016787
111836045	GO:0016787
111836046	GO:0005085,GO:0005089
111836047	GO:0004252,GO:0005509,GO:0008233,GO:0008236,GO:0016787
111836048	GO:0003779,GO:0046872,GO:0051015
111836049	GO:0004197,GO:0008233,GO:0008234,GO:0016787,GO:0097153
111836051	GO:0005515,GO:0034584,GO:0046872
111836052	GO:0035591
111836053	GO:0015171
111836054	GO:0005509
111836055	GO:0003684,GO:0035312
111836056	
111836057	GO:0004930,GO:0004935
111836058	
111836059	
111836061	GO:0005085,GO:0005089
111836062	GO:0003674
111836063	
111836064	GO:0005515,GO:0034584,GO:0046872
111836065	GO:0005515,GO:0034584,GO:0046872
111836066	GO:0005509
111836067	GO:0000166,GO:0003677,GO:0003909,GO:0003910,GO:0005524,GO:0008270,GO:0016874
111836068	GO:0003677,GO:0005524,GO:0008094
111836069	GO:0003674
111836070	GO:0005509
111836071	
111836072	GO:0005509
111836073	GO:0005509,GO:0005544,GO:0017137,GO:0046872
111836074	GO:0005215,GO:0022857
111836075	
111836076	GO:0004930,GO:0008233,GO:0015057,GO:0016787
111836077	GO:0001648,GO:0004930,GO:0008233,GO:0015057,GO:0016787
111836078	GO:0003677,GO:0043565
111836079	GO:0004709,GO:0005515,GO:0038023,GO:0046983
111836080	
111836081	
111836083	
111836084	
111836085	GO:0000978,GO:0003677,GO:0003700,GO:0044212
111836086	
111836087	GO:0000977,GO:0001077,GO:0001078,GO:0003677,GO:0003714,GO:0005515,GO:0008134,GO:0035939,GO:0043565,GO:0046983,GO:1990837
111836088	
111836089	GO:0000166,GO:0004672,GO:0004674,GO:0004683,GO:0005524,GO:0009931,GO:0016301,GO:0016740
111836090	
111836091	
111836094	
111836095	
111836096	GO:0005102
111836097	
111836098	GO:0008289
111836099	GO:0001594,GO:0004930
111836100	
111836101	
111836102	GO:0003713
111836103	
111836104	
111836105	GO:0003674
111836106	
111836107	
111836108	
111836109	GO:0003705
111836110	
111836112	GO:0008289,GO:0080025
111836113	GO:0000978,GO:0003677,GO:0003700,GO:0043565
111836114	GO:0000166,GO:0004478,GO:0005524,GO:0016740,GO:0046872
111836117	
111836118	
111836120	
111836121	
111836122	GO:0005509
111836123	
111836124	GO:0051787
111836126	GO:0005044,GO:0070287
111836127	
111836128	GO:0004842,GO:0016740,GO:0031624,GO:0046872,GO:0061630
111836129	
111836130	GO:0002953
111836131	
111836134	GO:0004721,GO:0004725,GO:0016787,GO:0016791
111836135	GO:0005102
111836137	GO:0015171,GO:0015495
111836139	GO:0001594,GO:0004930
111836140	GO:0001594,GO:0004930
111836141	GO:0001594,GO:0004930
111836142	GO:0001594,GO:0004930
111836143	GO:0001594,GO:0004930,GO:0004993
111836144	
111836146	GO:0004896
111836147	GO:0000166,GO:0003677,GO:0004386,GO:0005524,GO:0016787
111836148	GO:0022857
111836149	GO:0016740,GO:0016765
111836150	GO:0050839
111836151	GO:0005524
111836152	GO:0005216,GO:0005244,GO:0005248,GO:0005272
111836153	
111836154	GO:0001965,GO:0001972,GO:0005520,GO:0005537,GO:0031995,GO:0036143,GO:0038023,GO:0051219
111836155	
111836156	GO:0008374,GO:0016287,GO:0016740,GO:0016746
111836157	
111836158	GO:0000978,GO:0003677,GO:0003700,GO:0043565
111836159	
111836160	GO:0019905
111836161	GO:0008417,GO:0016740,GO:0016757,GO:0046920
111836163	GO:0003824,GO:0004571,GO:0005509,GO:0016787,GO:0016798
111836164	GO:0034237
111836165	
111836166	
111836167	
111836168	
111836169	GO:0016229
111836171	
111836173	
111836174	
111836175	GO:0016407,GO:0016740,GO:0016746,GO:0046872
111836176	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111836177	GO:0003674
111836178	
111836179	GO:0003674
111836181	
111836182	GO:0004767,GO:0008081,GO:0016787,GO:0046872
111836183	GO:0005504,GO:0008289
111836184	GO:0005243,GO:0005515,GO:0022832,GO:0022857,GO:0055077
111836185	
111836186	GO:0005201
111836187	
111836189	GO:0003700,GO:0008270
111836190	GO:0001594,GO:0004930
111836191	GO:0001594,GO:0004930
111836192	GO:0004222,GO:0008233,GO:0008237
111836193	
111836194	
111836196	GO:0004252,GO:0008233,GO:0008236,GO:0016787
111836197	GO:0005215,GO:0022857
111836198	
111836201	GO:0004721,GO:0016787,GO:0046872
111836202	GO:0000014,GO:0003677,GO:0003684,GO:0003697,GO:0004518,GO:0004520
111836203	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740
111836205	GO:0003674
111836206	GO:0016787,GO:0016810
111836208	GO:0008017,GO:0019900
111836210	
111836211	GO:0003677
111836212	GO:0004722,GO:0019888
111836213	GO:0004930,GO:0004993,GO:0030594
111836214	GO:0003676,GO:0046872
111836215	
111836216	GO:0030354
111836219	GO:0003677,GO:0003700,GO:0043565
111836220	GO:0004713,GO:0004714,GO:0004888,GO:0005005
111836221	
111836223	
111836224	GO:0003779,GO:0005515,GO:0017022,GO:0017137,GO:0046872
111836225	
111836226	GO:0000166,GO:0005524,GO:0008641,GO:0046872,GO:0071566
111836227	GO:0005385,GO:0008324
111836228	GO:0004930,GO:0004950,GO:0005044,GO:0016493,GO:0019956,GO:0019957
111836230	GO:0016627,GO:0050660
111836231	GO:0003779,GO:0005515,GO:0017022,GO:0017137,GO:0046872
111836232	GO:0008270,GO:0046872
111836233	GO:0003674
111836234	GO:0008270,GO:0046872
111836237	GO:0003674
111836239	
111836241	GO:0003674
111836242	
111836243	
111836245	
111836246	GO:0000166,GO:0004672,GO:0004713,GO:0004715,GO:0005154,GO:0005524,GO:0016301,GO:0016740
111836247	
111836248	
111836249	
111836252	
111836254	GO:0003677,GO:0008270,GO:0046872
111836256	GO:0004402,GO:0046982
111836257	GO:0046872
111836258	GO:0046872,GO:0061630
111836259	GO:0003735,GO:0019843
111836260	GO:0003755,GO:0016853
111836261	GO:0046872,GO:0061630
111836262	GO:0003958,GO:0010181,GO:0016491,GO:0050660,GO:0050661
111836263	GO:0003674
111836264	GO:0008168,GO:0008276,GO:0016740,GO:0042054,GO:0071885
111836265	
111836266	GO:0005178,GO:0005520,GO:0008201
