Pking_Entrez_geneID	GO_IDs
111840465	
111840466	
111840467	GO:0005737
111840468	
111840470	GO:0016020,GO:0016021
111840471	GO:0000775,GO:0000785,GO:0005634
111840472	GO:0005737,GO:0032588
111840473	
111840474	GO:0005886
111840475	GO:0005886,GO:0016020,GO:0016021,GO:0030054,GO:0032983,GO:0042734,GO:0045202,GO:0045211
111840479	GO:0005634,GO:0005737
111840480	
111840481	GO:0016020,GO:0016021
111840482	GO:0005737,GO:0005882,GO:0005925,GO:0016020,GO:0030056,GO:0042383,GO:0048471
111840483	GO:0016020,GO:0016021
111840484	
111840485	GO:0000814,GO:0005737,GO:0005768,GO:0031902
111840486	
111840487	GO:0016020,GO:0016021
111840488	
111840489	GO:0005634
111840490	GO:0016020,GO:0016021
111840493	GO:0005829,GO:0043540
111840494	
111840495	GO:0005789,GO:0005793,GO:0016020,GO:0016021,GO:0016529,GO:0031673,GO:0031674,GO:0033017,GO:0048471
111840496	GO:0016020,GO:0016021
111840497	GO:0005622,GO:0005739
111840498	GO:0000164
111840500	
111840501	
111840503	GO:0016020,GO:0016021
111840504	
111840505	GO:0016020,GO:0016021
111840506	
111840510	
111840511	
111840513	
111840514	GO:0005575
111840515	GO:0005575
111840516	
111840517	
111840518	GO:0005886,GO:0005887,GO:0016020,GO:0016021
111840519	GO:0005737
111840520	
111840521	GO:0005783,GO:0005789,GO:0016020,GO:0016021
111840522	GO:0000139,GO:0005737,GO:0005794,GO:0005886,GO:0005887,GO:0005901,GO:0005925,GO:0016020,GO:0016021,GO:0032991,GO:0042383
111840523	GO:0005886,GO:0005887,GO:0016020,GO:0016021
111840524	GO:0005576,GO:0005615
111840525	
111840526	
111840527	GO:0008076,GO:0016020,GO:0016021
111840528	GO:0005575
111840530	GO:0005634
111840531	GO:0005929,GO:0031514
111840532	GO:0005737
111840533	GO:0005887,GO:0016020,GO:0016021
111840534	
111840535	GO:0000228,GO:0005694
111840536	GO:0005576,GO:0005615,GO:0009897,GO:0009986,GO:0030141
111840537	GO:0016020
111840538	GO:0005622,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005774,GO:0005819,GO:0005856,GO:0016020,GO:0031902
111840539	GO:0000812,GO:0005634,GO:0005829,GO:0031011,GO:0035267,GO:0071339,GO:0097255
111840540	GO:0016020,GO:0016021
111840541	GO:0005634
111840542	GO:0005634,GO:0016586
111840543	GO:0005576,GO:0005615
111840544	GO:0005634,GO:0005730
111840545	
111840546	
111840547	GO:0005737,GO:0005856,GO:0031209
111840548	
111840549	GO:0005615,GO:0031012
111840550	GO:0005615,GO:0005887
111840551	GO:0005834,GO:0016020
111840552	GO:0005834
111840553	
111840554	GO:0005886,GO:0005913,GO:0009986,GO:0016020,GO:0016021,GO:0016342
111840556	
111840558	GO:0005886,GO:0005887,GO:0016020,GO:0016021
111840559	GO:0005575
111840560	
111840563	GO:0005681,GO:0016020,GO:0016021
111840564	GO:0005887,GO:0016020,GO:0016021
111840565	GO:0005737
111840566	
111840567	GO:0005737,GO:0005856,GO:0005874,GO:0005929,GO:0005930,GO:0015630,GO:0042995
111840569	GO:0005750
111840572	GO:0005737,GO:0005887,GO:0016020,GO:0016021,GO:0043235
111840573	GO:0005575,GO:0005737,GO:0005829
111840574	
111840575	GO:0005634
111840576	GO:0005575,GO:0005829
111840577	GO:0000124,GO:0005634,GO:0005671
111840578	GO:0000786,GO:0005634,GO:0005694,GO:0005730
111840579	GO:0005764,GO:0005770,GO:0005774,GO:0045335
111840580	GO:0005737,GO:0005856,GO:0005885,GO:0015629
111840581	GO:0005634,GO:0005737,GO:0048471
111840582	
111840583	
111840584	GO:0000151,GO:0005634,GO:0005737,GO:0031464
111840585	
111840587	GO:1990904
111840588	GO:0005634
111840590	GO:0016020,GO:0016021
111840591	GO:0005783
111840592	GO:0005634
111840594	GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0005886,GO:0009925,GO:0016020,GO:0016324,GO:0016328
111840595	
111840596	GO:0005737
111840597	GO:0005615,GO:0016020,GO:0016021,GO:0031012
111840598	GO:0005615,GO:0016020,GO:0016021,GO:0031012
111840600	GO:0005634
111840603	GO:0005783,GO:0016020,GO:0016021
111840604	GO:0005783,GO:0005784,GO:0005789,GO:0016020,GO:0016021
111840605	GO:0005884,GO:0030479
111840606	GO:0005634,GO:0005737
111840610	GO:0016020,GO:0016021
111840611	
111840612	
111840615	
111840616	
111840621	GO:0005887,GO:0016020,GO:0016021
111840622	
111840623	
111840624	
111840625	
111840626	GO:0005634,GO:0005730
111840627	GO:0005576
111840628	GO:0005576,GO:0005615,GO:0016020,GO:0016021
111840630	
111840631	
111840632	GO:0016020,GO:0016021
111840633	GO:0016020,GO:0016021
111840634	
111840636	GO:0016020,GO:0016021,GO:0030173,GO:0030176
111840637	GO:0005634
111840638	GO:0005575
111840639	GO:0005886,GO:0016020,GO:0016021
111840640	GO:0000112,GO:0000439,GO:0005634,GO:0005675,GO:0097550
111840641	
111840643	GO:0016020,GO:0016021
111840644	GO:0005868,GO:0030286
111840645	GO:0005765,GO:0016020,GO:0016021,GO:0031526
111840646	GO:0005634,GO:0005730,GO:0005737
111840648	GO:0005634,GO:0005681,GO:0005689
111840650	
111840651	GO:0005737
111840653	GO:0005634,GO:0032807,GO:0070419
111840654	GO:0005737,GO:0005886
111840655	GO:0005737
111840656	GO:0005929,GO:0016020,GO:0016021,GO:0035869,GO:0042995
111840658	GO:0005886,GO:0016020,GO:0016021
111840659	GO:0000775,GO:0005634
111840660	GO:0016020,GO:0016021
111840661	GO:0005887,GO:0016020,GO:0016021
111840662	GO:0000151,GO:0005634,GO:0005737,GO:0034657
111840663	
111840664	GO:0000922,GO:0005575,GO:0005737,GO:0005815,GO:0005856
111840665	GO:0005634
111840666	
111840667	GO:0005768,GO:0005769,GO:0005886,GO:0030139
111840668	GO:0005737,GO:0014069,GO:0015629,GO:0030425
111840669	
111840671	GO:0005575,GO:0019005,GO:0045202
111840672	
111840673	
111840675	
111840676	
111840677	
111840678	GO:0005576,GO:0005614
111840679	
111840680	
111840681	GO:0005634
111840683	GO:0000785,GO:0005634,GO:0005829
111840684	GO:0005634
111840685	GO:0005634
111840686	GO:0000151,GO:0005737
111840687	GO:0005737,GO:0005739,GO:0005759,GO:0005829
111840688	GO:0005739,GO:0005743,GO:0016020
111840689	
111840690	GO:0005737,GO:0005759
111840691	GO:0016020,GO:0016021
111840693	GO:0016020,GO:0016021
111840694	
111840695	GO:0030687,GO:0070545
111840696	GO:0005737
111840697	
111840698	
111840699	GO:0016020
111840700	GO:0005774,GO:0031201
111840701	GO:0005686,GO:0005689,GO:0071004,GO:0071013
111840702	GO:0005615
111840703	GO:0005737,GO:0005783
111840704	
111840705	GO:0030286
111840706	GO:0016020,GO:0016021
111840707	GO:0005737
111840708	GO:0016020,GO:0016021
111840709	GO:0005887,GO:0016020,GO:0016021,GO:0034703
111840710	GO:0005886,GO:0016020,GO:0016021,GO:0055037
111840711	GO:0005576
111840712	GO:0005737,GO:0005912,GO:0005913,GO:0005938,GO:0016324,GO:0043296
111840713	GO:0005634
111840714	
111840715	GO:0000502,GO:0005654,GO:0005737,GO:0008537
111840716	
111840717	
111840718	GO:0005856,GO:0016459
111840719	GO:0016020,GO:0016021
111840720	GO:0005634,GO:0005737,GO:0016020,GO:0016021
111840721	
111840722	GO:0005634,GO:0005737,GO:0016605
111840724	GO:0005829,GO:0005913,GO:0030027,GO:0030425,GO:0031209,GO:0032433
111840725	GO:0005737,GO:0005856,GO:0005874
111840726	
111840727	GO:0005887,GO:0016020,GO:0016021,GO:0043235
111840728	
111840729	GO:0016020,GO:0016021
111840730	
111840731	
111840732	GO:0005576
111840733	GO:0005739,GO:0005759
111840734	GO:0005737,GO:0005945
111840735	GO:0000785,GO:0005634
111840739	GO:0005884,GO:0015629,GO:0030479
111840740	GO:0005886,GO:0005887,GO:0005892,GO:0016020,GO:0016021,GO:0030054,GO:0043005,GO:0045202,GO:0045211
111840741	GO:0005576
111840742	GO:0005882,GO:0030018
111840743	GO:0016020,GO:0016021
111840744	GO:0005737,GO:0005886,GO:0016020,GO:0016021,GO:0030424,GO:0042995,GO:0048471
111840745	GO:0005887,GO:0016020,GO:0016021
111840746	GO:0005739
111840747	GO:0005634
111840748	GO:0005737
111840749	GO:0005634,GO:0005730,GO:0005737
111840751	
111840752	GO:0005576,GO:0005615
111840753	GO:0005581
111840755	
111840756	
111840757	GO:0031461,GO:0031462
111840758	GO:0005634,GO:0005667
111840762	GO:0005886
111840763	GO:0031965,GO:0034399
111840764	GO:0005634,GO:0005654,GO:0005730,GO:0005739
111840765	GO:0005634
111840766	GO:0016020,GO:0016021
111840767	
111840768	GO:0005737,GO:0005856,GO:0005874
111840769	GO:0016020,GO:0016021
111840770	GO:0016020,GO:0016021
111840771	GO:0005737
111840772	GO:0030286
111840773	GO:0016459
111840774	GO:0030893
111840775	
111840776	GO:0016459
111840778	GO:0000139,GO:0005802,GO:0016020,GO:0016021
111840779	
111840780	GO:0005581,GO:0005783
111840781	GO:0005634
111840782	GO:0005730,GO:0080008
111840783	GO:0005794
111840784	
111840785	
111840786	GO:0016020,GO:0016021
111840787	GO:0005634,GO:0005737,GO:0005829
111840788	
111840789	
111840791	GO:0005634,GO:0005730,GO:0005737,GO:0032040
111840792	
111840793	
111840794	
111840795	GO:0005634
111840796	GO:0031428,GO:0032040
111840797	GO:0016020,GO:0016021
111840798	
111840799	GO:0005834
111840800	GO:0005634
111840801	GO:0005773
111840802	
111840803	
111840804	GO:0005634,GO:0005737,GO:0005886,GO:0016020,GO:0097165
111840805	GO:0005737
111840808	
111840809	GO:0005634
111840810	GO:0005737
111840811	
111840812	GO:0005634
111840813	
111840815	GO:0030133,GO:0031083
111840817	
111840818	GO:0016020,GO:0048471
111840819	
111840820	GO:0008305,GO:0016020,GO:0016021
111840821	GO:0016020,GO:0016021
111840822	
111840823	
111840824	GO:0005634
111840825	GO:0016020,GO:0016021
111840827	
111840829	GO:0005634
111840830	GO:0005634
111840831	
111840833	GO:0005575
111840834	
111840835	
111840837	GO:0005886,GO:0016020,GO:0016021,GO:0043235
111840842	GO:0005615,GO:0005783,GO:0005789,GO:0005886,GO:0016020,GO:0016021,GO:0031012
111840843	
111840844	GO:0005783,GO:0016020,GO:0016021,GO:0030176
111840845	
111840846	GO:0005615,GO:0005886,GO:0016020
111840847	
111840848	GO:0016020,GO:0016021
111840849	
111840853	GO:0005886,GO:0016020
111840855	
111840856	GO:0005634,GO:0016586
111840857	GO:0016020,GO:0016021
111840859	GO:0000932,GO:0005622,GO:0005737
111840861	GO:0005634,GO:0005667,GO:0005737
111840863	GO:0005783,GO:0016020,GO:0016021,GO:0030176
111840864	
111840865	GO:0005737
111840866	GO:0016020,GO:0016021
111840867	
111840868	GO:0005737,GO:0005829
111840869	GO:0005886,GO:0005901,GO:0005923,GO:0016020,GO:0016021,GO:0016328,GO:0030054,GO:0042383
111840871	GO:0016020,GO:0016021,GO:0042383
111840872	
111840873	GO:0000139,GO:0005794,GO:0005886,GO:0016020,GO:0016021
111840874	
111840875	GO:0005886,GO:0016020
111840876	GO:0005634
111840877	GO:0000785,GO:0005634,GO:0016580
111840878	
111840879	GO:0016020,GO:0016021
111840880	GO:0008305,GO:0016020,GO:0016021
111840881	GO:0005634,GO:0005666
111840882	
111840883	GO:0005737
111840884	
111840885	GO:0005576,GO:0005615,GO:0030424
111840888	GO:0005634,GO:0005730,GO:0005737
111840889	GO:0005886,GO:0005887,GO:0005892,GO:0016020,GO:0016021,GO:0030054,GO:0043005,GO:0045202,GO:0045211
111840890	GO:0000151,GO:0005737
111840891	GO:0000228,GO:0030893
111840892	GO:0016020,GO:0016021
111840894	GO:0005737,GO:0005739,GO:0030425,GO:0031410,GO:0032839
111840895	
111840896	
111840897	GO:0001726,GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0016020,GO:0042995
111840898	
111840899	GO:0005769
111840900	GO:0005634
111840901	
111840902	GO:0016020,GO:0016021
111840903	GO:0016020,GO:0016021
111840904	GO:0016020,GO:0016021
111840905	GO:0005634,GO:0005737
111840907	
111840908	GO:0005737,GO:0016020,GO:0034045,GO:0034274
111840909	
111840910	GO:0005634,GO:0005737
111840911	
111840912	GO:0005634,GO:0005902,GO:0005912,GO:0005913,GO:0005915,GO:0005938,GO:0014704,GO:0016020,GO:0016342,GO:0030057
111840913	GO:0016020,GO:0016021
111840914	GO:0005737
111840916	
111840917	GO:0000139,GO:0005737,GO:0005783,GO:0005794,GO:0016020,GO:0032580
111840918	GO:0005622
111840919	GO:0005576
111840920	GO:0016020,GO:0016021
111840921	GO:0005575
111840922	GO:0005886,GO:0016020
111840923	GO:0005768,GO:0005794,GO:0005802,GO:0005886,GO:0005923,GO:0016020,GO:0016328,GO:0030027,GO:0030054,GO:0030139,GO:0030659,GO:0031410,GO:0032593,GO:0042995,GO:0043005,GO:0055037,GO:0055038
111840924	GO:0005622,GO:0005840,GO:0022627
111840925	GO:0005761,GO:0005763,GO:0015935
111840926	
111840927	
111840928	GO:0005886,GO:0016020,GO:0016021,GO:0043005,GO:0043025
111840930	GO:0005773
111840932	
111840939	GO:0005783,GO:0005789,GO:0016020,GO:0016021
111840940	GO:0016020,GO:0016021
111840941	GO:0005575
111840942	
111840944	
111840945	GO:0005575
111840946	GO:0030017
111840947	GO:0005575
111840948	
111840951	
111840952	GO:0005861
111840954	GO:0005634
111840955	GO:0005886,GO:0016020,GO:0016021
111840956	GO:0005634,GO:0005737,GO:0015629,GO:0032991,GO:0032993
111840957	GO:0005575,GO:0005634,GO:0005737,GO:0005829,GO:0034098
111840958	GO:0005737,GO:0016020,GO:0016021
111840959	GO:0005575,GO:0005829
111840960	
111840961	GO:0005575
111840962	
111840963	GO:0005737
111840964	
111840965	GO:0005737
111840966	
111840967	GO:0005575
111840968	GO:0016020,GO:0016021
111840969	GO:0005737,GO:0005739
111840970	GO:0005814,GO:0005929,GO:0005930,GO:0030992,GO:0031514,GO:0036064,GO:0042995
111840971	
111840972	
111840974	GO:0005575
111840975	GO:0005782
111840976	GO:0005576
111840978	GO:0008250,GO:0016020,GO:0016021
111840979	GO:0005576,GO:0005615,GO:0043005,GO:0043195,GO:0043204,GO:0043679
111840981	
111840982	
111840983	GO:0005634,GO:0005654
111840984	
111840985	GO:0000932,GO:0005634,GO:0030015
111840987	GO:0005634
111840989	GO:0005768,GO:0010008,GO:0030904
111840990	GO:0005634
111840991	GO:0005634
111840993	GO:0005737,GO:0005829,GO:0031982,GO:0043231,GO:0048471
111840994	GO:0005634,GO:0090575
111840995	GO:0005783,GO:0016020,GO:0016021,GO:0030425,GO:0043025
111840996	GO:0005575,GO:0005634,GO:0005790,GO:0034663,GO:0048471
111840997	GO:1990904
111840998	GO:0005634,GO:0019012,GO:0019013
111840999	GO:0005643
111841000	GO:0005575
111841001	GO:0016020,GO:0016021
111841002	GO:0005634
111841003	GO:0016020,GO:0016021
111841004	
111841005	GO:0005829,GO:0009897,GO:0016020,GO:0016021,GO:0043235,GO:0070195
111841007	
111841012	
111841013	GO:0005871
111841014	GO:0005856,GO:0012505,GO:0016020
111841015	GO:0005634,GO:0005654,GO:0017053
111841016	GO:0005575
111841017	GO:0016020,GO:0016021
111841018	GO:0005575
111841019	GO:0005634,GO:0005737,GO:0005783,GO:0005794,GO:0005829,GO:0031410
111841020	
111841021	
111841022	
111841024	GO:0005634,GO:0005681
111841025	
111841026	GO:0005886,GO:0016020,GO:0016021,GO:0032991
111841027	GO:0016020,GO:0016021
111841028	
111841029	
111841030	
111841032	
111841033	GO:0005874,GO:0036449
111841034	GO:0005815
111841035	GO:0000776,GO:0000922,GO:0005813,GO:0035371
111841036	
111841037	
111841038	GO:0005634,GO:0005789
111841039	GO:0005634
111841040	
111841041	GO:0005634,GO:0005737,GO:0005856,GO:0015629
111841042	GO:0005634,GO:0016593
111841043	GO:0000139,GO:0005783,GO:0005794,GO:0016020,GO:0016021
111841044	
111841045	
111841046	
111841047	
111841048	
111841049	
111841050	
111841051	GO:0005575
111841052	GO:0005622,GO:0005737,GO:0031011
111841054	
111841055	GO:0005634,GO:0035097
111841056	GO:0005783,GO:0005789,GO:0016020,GO:0016021
111841057	GO:0005737,GO:0005887,GO:0016020,GO:0016021,GO:0030424,GO:0043235
111841058	GO:0000790,GO:0000791,GO:0000792,GO:0005634,GO:0005657,GO:0005720,GO:0005737
111841059	GO:0005829
111841060	GO:0005829
111841061	GO:0005737,GO:0005829
111841062	GO:0005737,GO:0005887,GO:0016020,GO:0016021,GO:0043235
111841064	
111841065	GO:0005891,GO:0016020,GO:0016021
111841066	GO:0005737,GO:0005856,GO:0005886,GO:0005905,GO:0016020,GO:0016021,GO:0030122,GO:0030136
111841067	GO:0009897,GO:0016020,GO:0016021,GO:0043235
111841068	GO:0005575
111841069	GO:0005783,GO:0016020,GO:0016021
111841070	GO:0005575
111841071	GO:0005576
111841074	GO:0030018,GO:0033018
111841075	GO:0005737,GO:0005856,GO:0005885,GO:0015629
111841076	
111841077	GO:0016020,GO:0016021
111841078	GO:0005737,GO:0005794
111841080	
111841081	GO:0005634
111841082	
111841089	GO:0005737,GO:0005886,GO:0016020,GO:0016021
111841090	
111841091	
111841093	GO:0005634,GO:0005783,GO:0016020,GO:0016021
111841094	
111841095	GO:0016020,GO:0016021
111841096	GO:0016020,GO:0016021
111841097	GO:0005929,GO:0016020,GO:0034464
111841098	GO:0016020,GO:0016021
111841099	GO:0016020,GO:0016021
111841100	GO:0016020,GO:0016021
111841101	
111841103	
111841104	GO:0016020,GO:0016021,GO:0043231
111841105	
111841106	GO:0016020,GO:0016021,GO:0043231
111841107	GO:0005575
111841109	GO:0005575
111841110	GO:0005622,GO:0005840
111841114	GO:0016020,GO:0016021
111841116	GO:0035145
111841117	
111841119	GO:0000785,GO:0005576,GO:0005604,GO:0005615,GO:0005634,GO:0005694,GO:0005783,GO:0016020
111841120	GO:0002178
111841121	GO:0016020,GO:0016021
111841122	GO:0005737,GO:0005829
111841124	
111841125	GO:0005634,GO:0016592
111841126	GO:0019005
111841127	GO:0005783,GO:0005789,GO:0005886,GO:0016020,GO:0016021,GO:0016323,GO:0030054,GO:0030672,GO:0031410,GO:0045202
111841128	GO:0005737
111841129	GO:0000785
111841130	GO:0005886,GO:0016020,GO:0016021
111841131	GO:0005737,GO:0005856,GO:0005886,GO:0016020
111841132	GO:0016020,GO:0016021
111841134	
111841135	
111841136	GO:0008076,GO:0016020,GO:0016021
111841137	GO:0005634,GO:0042555
111841138	GO:0005737,GO:0043005
111841139	GO:0005634,GO:0005654,GO:0005730
111841140	GO:0005634
111841141	
111841143	GO:0005739,GO:0005759
111841144	GO:0016020,GO:0016021
111841146	GO:0005575
111841147	GO:0005576,GO:0005615
111841148	GO:0005634,GO:0005737
111841149	GO:0005739
111841150	GO:0005634,GO:0005737
111841152	GO:0005634,GO:0005737,GO:0016607,GO:0036396
111841153	GO:0005739
111841155	
111841156	
111841157	GO:0016020,GO:0016021
111841158	GO:0005739
111841159	
111841160	GO:0005871,GO:0005874
111841161	GO:0032039
111841162	
111841163	GO:0005737
111841164	
111841165	GO:0016021
111841166	
111841167	
111841168	GO:0005654
111841169	GO:0005737,GO:0005829,GO:0030425,GO:0045211,GO:0099572
111841170	GO:0005615,GO:0031012
111841171	GO:0005802,GO:0016020,GO:0016021
111841173	GO:0005576,GO:0005581,GO:0031012
111841174	GO:0005634
111841175	GO:0005871,GO:0005874
111841177	GO:0005737,GO:0005886,GO:0016020,GO:0030054,GO:0031083,GO:0031201,GO:0043005,GO:0045202
111841178	GO:0016020
111841179	GO:0005634,GO:0005737,GO:0005783
111841180	GO:0015630
111841181	GO:0005794,GO:0016020,GO:0016021,GO:0032580
111841182	
111841183	GO:0000139,GO:0005737,GO:0005794,GO:0016020,GO:0030117,GO:0030126,GO:0031410
111841184	GO:0005737,GO:0005832
111841185	GO:0005739,GO:0005829
111841186	GO:0016020,GO:0016021
111841187	GO:0016020,GO:0016021
111841188	
111841189	GO:0005788
111841190	
111841191	GO:0005737,GO:0005887,GO:0016020,GO:0016021,GO:0030424,GO:0043235
111841192	
111841193	
111841194	GO:0016020,GO:0016021
111841195	GO:0005576
111841196	GO:0005634
111841197	GO:0005886,GO:0030425,GO:0043025,GO:0043679
111841198	
111841199	GO:0005737
111841200	GO:0005576,GO:0005615,GO:0031012
111841201	GO:0005887,GO:0016020,GO:0016021
111841202	GO:0005634,GO:0005737,GO:0008023,GO:0033588
111841203	GO:0005576
111841204	
111841205	
111841206	
111841207	
111841208	GO:0005576,GO:0016020,GO:0016021
111841209	GO:0005575
111841210	GO:0005886,GO:0016020,GO:0016021
111841211	
111841213	GO:0005634,GO:0005847
111841214	GO:0005794,GO:0016021,GO:0032580
111841215	GO:0005737
111841218	
111841219	GO:0005634,GO:0005694
111841222	
111841223	
111841226	GO:0005634,GO:0035097
111841227	
111841228	
111841231	
111841232	
111841234	GO:0016020,GO:0016021
111841235	GO:0030119
111841236	
111841237	
111841240	GO:0062023
111841241	
111841242	GO:0016020,GO:0016021
111841244	GO:0005737
111841245	
111841246	GO:0005737
111841247	
111841248	GO:0005634
111841250	GO:0005737,GO:0005856
111841251	GO:0005634
111841252	GO:0005634,GO:0005737,GO:0005829
111841254	GO:0005634
111841255	GO:0005576
111841257	GO:0005622,GO:0005737,GO:0005886,GO:0005938,GO:0016020,GO:0032153,GO:0043231
111841258	GO:0000126,GO:0005634,GO:0005667,GO:0005669,GO:0005737
111841259	GO:0005886,GO:0016020,GO:0016021
111841260	GO:0005615,GO:0016020,GO:0016021
111841261	GO:0005575
111841262	
111841264	GO:0005887,GO:0016020,GO:0016021
111841265	GO:0005576
111841266	GO:0005634
111841269	GO:0016020,GO:0016021
111841270	
111841272	GO:0005634
111841273	GO:0005634,GO:0005654
111841275	
111841277	GO:0005635,GO:0005640,GO:0005737,GO:0016020,GO:0016021,GO:0034993
111841278	GO:0016020,GO:0030659,GO:0031410
111841279	GO:0016020,GO:0016021
111841280	
111841281	GO:0005622,GO:0005634,GO:0005737
111841282	
111841283	
111841284	GO:0005634
111841285	GO:0005778,GO:0031966
111841286	
111841287	GO:0005929
111841288	
111841289	GO:0005615,GO:0005764
111841290	GO:0016020
111841291	
111841292	GO:0005737,GO:0016020
111841293	
111841294	GO:0016020,GO:0016021
111841296	GO:0005634
111841297	GO:0005783
111841298	
111841299	GO:0016020,GO:0016021
111841300	GO:0005791,GO:0016020,GO:0016021
111841301	
111841302	
111841303	GO:0008076,GO:0016020,GO:0016021
111841304	GO:0005575
111841305	GO:0005930
111841306	GO:0005634
111841307	GO:0005634
111841308	GO:0005622,GO:0005840,GO:0022627
111841309	
111841310	GO:0000785,GO:0005634
111841311	GO:0005634
111841313	GO:0005622,GO:0005762,GO:0005840
111841314	GO:0030915
111841315	GO:0005856,GO:0005925,GO:0031234,GO:0043197
111841316	
111841317	GO:0016020,GO:0016021
111841318	GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030054,GO:0043005,GO:0045202,GO:0045211
111841319	
111841320	GO:0016020,GO:0016021
111841322	GO:0016020,GO:0016021
111841323	
111841324	GO:0005739,GO:0005763,GO:0005840
111841325	GO:0005634,GO:0016020,GO:0016021,GO:0090575
111841326	
111841327	GO:0005575
111841328	GO:0005737
111841329	
111841330	GO:0005634
111841331	GO:0005634,GO:0005737,GO:0005829
111841332	
111841335	GO:0005575
111841336	
111841337	GO:0016020,GO:0016021
111841338	
111841339	
111841340	GO:0005737
111841341	GO:0005886,GO:0016020
111841342	GO:0005575
111841343	GO:0005829,GO:0012505
111841344	
111841345	GO:0005634,GO:0005730
111841349	GO:0005739,GO:0005783,GO:0016020,GO:0016021
111841350	GO:0000439
111841353	GO:0005634,GO:0005737,GO:0005829
111841354	GO:0005576,GO:0005615
111841357	GO:0005634,GO:0005654,GO:0017053
111841358	GO:0005634
111841359	GO:0005789,GO:0016021
111841360	
111841364	
111841365	GO:0005739,GO:0005762,GO:0005840
111841366	GO:0016020,GO:0016021
111841368	GO:0016020,GO:0016021
111841369	
111841371	
111841374	
111841377	GO:0005576,GO:0005615
111841378	GO:0005576,GO:0005615
111841379	GO:0005829,GO:0043231
111841380	
111841381	GO:0005737
111841382	GO:0005576,GO:0005615
111841383	GO:0005576,GO:0005615
111841386	
111841387	
111841389	
111841390	
111841391	
111841392	GO:0005887,GO:0016020,GO:0016021,GO:0043005,GO:0043025,GO:0043231
111841395	GO:0005886,GO:0016020,GO:0016021
111841396	GO:0005940,GO:0015630,GO:0031105,GO:0032160
111841397	GO:0005737,GO:0016020,GO:0016021
111841398	GO:0005575
111841399	GO:0005575
111841400	
111841401	GO:0005730
111841402	
111841405	GO:0005575
111841406	GO:0005829,GO:0005838,GO:0008541
111841407	GO:0005886,GO:0016020,GO:0016021
111841408	GO:0005575
111841409	GO:0005634
111841410	GO:0005576,GO:0005615
111841411	GO:0036464
111841412	GO:0005886,GO:0016020,GO:0016021
111841413	GO:0005886,GO:0016020,GO:0016021
111841415	GO:0005783,GO:0016020,GO:0016021,GO:0017059
111841416	GO:0016020
111841417	GO:0005790,GO:0005886,GO:0016020,GO:0016021,GO:0030018,GO:0030659,GO:0033017,GO:0034704,GO:0042383
111841418	GO:0005737
111841419	
111841420	GO:0005634
111841421	
111841422	GO:0000785,GO:0005634,GO:0005737
111841423	GO:0005634,GO:0005654,GO:0005730,GO:0005737
111841424	
111841425	GO:0005576,GO:0005581,GO:0005615,GO:0031012
111841426	GO:0000139,GO:0005634,GO:0016020,GO:0016021,GO:0030173
111841427	GO:0005783,GO:0005789,GO:0005829,GO:0016020,GO:0016021
111841428	GO:0005634,GO:0005654,GO:0035861
111841429	GO:0005886,GO:0016020,GO:0016021
111841430	GO:0005886,GO:0016020,GO:0016021
111841431	GO:0005886,GO:0016020,GO:0016021
111841432	GO:0005886,GO:0016020,GO:0016021
111841434	GO:0005886,GO:0016020,GO:0016021
111841435	GO:0005886,GO:0016020,GO:0016021
111841436	GO:0005886,GO:0016020,GO:0016021
111841437	GO:0005886,GO:0016020,GO:0016021
111841438	GO:0005886,GO:0016020,GO:0016021
111841439	GO:0005886,GO:0016020,GO:0016021
111841440	GO:0005886,GO:0016020,GO:0016021
111841441	GO:0005886,GO:0016020,GO:0016021
111841442	GO:0005886,GO:0016020,GO:0016021
111841443	GO:0005886,GO:0016020,GO:0016021
111841444	
111841445	GO:0005886,GO:0016020,GO:0016021
111841446	GO:0005886,GO:0016020,GO:0016021
111841447	GO:0005886,GO:0016020,GO:0016021
111841448	
111841449	
111841450	
111841451	GO:0005886,GO:0016020,GO:0016021
111841452	
111841453	GO:0005887,GO:0016020,GO:0016021
111841454	GO:0005575
111841455	GO:0005947
111841456	GO:0000139,GO:0005783,GO:0005794,GO:0016020
111841457	GO:0005947
111841458	GO:0016020,GO:0016021
111841459	GO:0000176,GO:0000177,GO:0005730
111841460	GO:0005739
111841461	GO:0005783,GO:0005787,GO:0016020,GO:0016021,GO:0031090,GO:0043231
111841462	GO:0005634
111841463	GO:0016020,GO:0016021
111841464	
111841465	GO:0005634,GO:0005694
111841466	GO:0005813,GO:0005929,GO:0030992,GO:0031514,GO:0042995
111841467	GO:0005634,GO:0005737
111841468	
111841469	GO:0005622
111841470	
111841471	
111841473	
111841474	GO:0005737,GO:0043231
111841476	GO:0005576,GO:0005615
111841477	GO:0005634,GO:0005737
111841478	
111841479	GO:0016021
111841480	
111841481	
111841482	
111841484	GO:0005622
111841485	
111841486	GO:0005575
111841487	GO:0016020,GO:0016021
111841488	GO:0005911,GO:0005913,GO:0016020,GO:0016021,GO:0045202
111841489	GO:0005886,GO:0016020,GO:0016021
111841492	GO:0005634
111841493	GO:0005634,GO:0035097
111841494	GO:0016020
